order_id,order_date,order_priority,order_quantity,sales ,unit_price,ship_mode,shipping_cost,province,customer_segment,product_category,product_sub_category,product_container,ship_date
30407,4/16/2016,Low,41,19103.39,465.94,Regular Air,21.4,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,4/16/2016
2756,4/16/2016,Critical,25,1439.02,57.56,Regular Air,4.3,Yukon,Small Business,Technology,Computer Peripherals,Small Box,4/17/2016
11013,4/16/2016,High,2,242.76,121.38,Regular Air,9.6,Alberta,Corporate,Technology,Telephones and Communication,Small Box,4/17/2016
38630,4/16/2017,Medium,13,2327.48,179.04,Regular Air,4.3,Quebec,Home Office,Technology,Telephones and Communication,Small Box,4/17/2017
38530,4/16/2018,Critical,47,2119.00,45.09,Regular Air,3.2,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/16/2018
39492,4/16/2018,Not Specified,40,181.34,4.53,Regular Air,6.1,Ontario,Corporate,Office Supplies,Paper,Small Box,4/18/2018
39492,4/16/2018,Not Specified,38,1649.85,43.42,Regular Air,21.4,Ontario,Corporate,Technology,Computer Peripherals,Small Box,4/18/2018
39492,4/16/2018,Not Specified,31,5722.35,184.59,Regular Air,4.5,Alberta,Corporate,Technology,Telephones and Communication,Small Box,4/19/2018
39527,4/16/2018,Low,29,228.28,7.87,Regular Air,2.1,British Columbia,Corporate,Office Supplies,Paper,Wrap Bag,4/25/2018
38530,4/16/2018,Critical,13,687.65,52.90,Regular Air,21.4,Ontario,Home Office,Office Supplies,Appliances,Small Box,4/16/2018
29639,4/16/2018,Critical,8,23.94,2.99,Regular Air,2.6,Saskachewan,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4/18/2018
50982,4/16/2019,High,23,92.59,4.03,Regular Air,0.5,Quebec,Consumer,Office Supplies,Labels,Small Box,4/17/2019
21638,4/16/2019,High,13,448.26,34.48,Regular Air,9.4,Saskachewan,Small Business,Office Supplies,Paper,Small Box,4/17/2019
5028,4/16/2019,High,10,85.26,8.53,Regular Air,3.9,British Columbia,Corporate,Furniture,Office Furnishings,Wrap Bag,4/18/2019
2817,4/17/2016,Medium,40,1669.05,41.73,Regular Air,3.3,Saskachewan,Home Office,Furniture,Office Furnishings,Wrap Bag,4/19/2016
54753,4/17/2016,Medium,36,5041.03,140.03,Regular Air,4.2,Manitoba,Corporate,Technology,Telephones and Communication,Small Box,4/18/2016
11553,4/17/2016,Medium,28,1444.86,51.60,Express Air,21.4,British Columbia,Corporate,Office Supplies,Storage & Organization,Small Box,4/18/2016
8259,4/17/2016,Medium,25,2279.34,91.17,Delivery Truck,44.9,Saskachewan,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,4/17/2016
4674,4/17/2016,Critical,23,3254.22,141.49,Delivery Truck,32.1,Saskachewan,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,4/18/2016
11553,4/17/2016,Medium,20,1638.61,81.93,Regular Air,1.1,British Columbia,Corporate,Technology,Telephones and Communication,Wrap Bag,4/19/2016
2817,4/17/2016,Medium,14,4098.25,292.73,Regular Air,7.7,Saskachewan,Home Office,Technology,Computer Peripherals,Small Box,4/18/2016
11553,4/17/2016,Medium,8,921.55,115.19,Delivery Truck,61.4,British Columbia,Corporate,Furniture,Bookcases,Jumbo Box,4/20/2016
56992,4/17/2017,Not Specified,10,337.50,33.75,Regular Air,18.3,Ontario,Corporate,Office Supplies,Paper,Small Box,4/17/2017
13634,4/17/2018,High,46,1951.82,42.43,Regular Air,7.6,Quebec,Consumer,Technology,Computer Peripherals,Small Box,4/17/2018
13634,4/17/2018,High,27,161.98,6.00,Regular Air,5.7,Quebec,Consumer,Office Supplies,Envelopes,Small Box,4/18/2018
38118,4/17/2018,Not Specified,7,148.63,21.23,Regular Air,4.3,Saskachewan,Small Business,Technology,Computer Peripherals,Small Box,4/19/2018
23301,4/17/2018,High,4,30.45,7.61,Regular Air,4.1,Yukon,Corporate,Technology,Computer Peripherals,Small Pack,4/19/2018
35360,4/17/2018,Critical,4,43.93,10.98,Regular Air,6.7,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/19/2018
23301,4/17/2018,High,3,25.08,8.36,Regular Air,5.6,Yukon,Corporate,Office Supplies,Paper,Small Box,4/19/2018
24098,4/17/2019,Critical,42,213.55,5.08,Regular Air,1.6,New Brunswick,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,4/18/2019
48742,4/17/2019,Not Specified,42,883.42,21.03,Regular Air,1.6,Alberta,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,4/19/2019
22688,4/17/2019,Medium,40,2187.37,54.68,Regular Air,6,Ontario,Corporate,Technology,Telephones and Communication,Small Box,4/18/2019
25895,4/17/2019,Medium,37,759.60,20.53,Regular Air,13.7,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/20/2019
24098,4/17/2019,Critical,32,4449.14,139.04,Regular Air,9.6,New Brunswick,Small Business,Technology,Telephones and Communication,Small Box,4/18/2019
24098,4/17/2019,Critical,10,86.23,8.62,Regular Air,6.2,New Brunswick,Small Business,Office Supplies,Paper,Wrap Bag,4/19/2019
21253,4/17/2019,Medium,5,486.94,97.39,Regular Air,21.4,Alberta,Small Business,Office Supplies,Envelopes,Small Box,4/18/2019
53798,4/18/2016,Low,41,5336.87,130.17,Delivery Truck,75.1,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,4/23/2016
48135,4/18/2016,High,40,802.65,20.07,Regular Air,9.6,Saskachewan,Home Office,Furniture,Office Furnishings,Small Pack,4/18/2016
994,4/18/2016,Low,38,141.31,3.72,Regular Air,1.7,Ontario,Corporate,Office Supplies,Rubber Bands,Wrap Bag,4/22/2016
59745,4/18/2016,Not Specified,36,19359.15,537.75,Regular Air,21.4,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,4/20/2016
30176,4/18/2016,Low,30,2679.72,89.32,Regular Air,51.6,Saskachewan,Home Office,Furniture,Office Furnishings,Medium Box,4/25/2016
53798,4/18/2016,Low,29,2479.89,85.51,Regular Air,15,Alberta,Corporate,Office Supplies,Appliances,Medium Box,4/25/2016
48135,4/18/2016,High,20,4238.26,211.91,Express Air,26.2,Quebec,Home Office,Technology,Copiers and Fax,Large Box,4/20/2016
47078,4/18/2017,Medium,43,299.42,6.96,Regular Air,2.3,New Brunswick,Consumer,Office Supplies,Paper,Wrap Bag,4/19/2017
12451,4/18/2017,Low,26,3918.51,150.71,Delivery Truck,58.6,Manitoba,Small Business,Furniture,Bookcases,Jumbo Box,4/20/2017
12451,4/18/2017,Low,21,352.43,16.78,Express Air,4.8,Manitoba,Small Business,Office Supplies,Storage & Organization,Small Box,4/20/2017
47078,4/18/2017,Medium,20,105.47,5.27,Regular Air,5.4,New Brunswick,Consumer,Office Supplies,Paper,Small Box,4/19/2017
47078,4/18/2017,Medium,18,90.67,5.04,Regular Air,0.5,New Brunswick,Consumer,Office Supplies,Labels,Small Box,4/18/2017
4774,4/18/2017,Medium,4,135.75,33.94,Regular Air,5.9,Manitoba,Corporate,Technology,Computer Peripherals,Small Box,4/19/2017
21799,4/18/2018,Not Specified,42,124.11,2.96,Express Air,2.6,New Brunswick,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4/19/2018
41026,4/18/2018,Medium,19,63.94,3.37,Express Air,2.1,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,4/18/2018
41026,4/18/2018,Medium,8,759.03,94.88,Delivery Truck,44.9,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,4/19/2018
45476,4/18/2019,Critical,48,1129.90,23.54,Regular Air,6.4,Yukon,Home Office,Office Supplies,Appliances,Medium Box,4/18/2019
35040,4/18/2019,Not Specified,44,520.69,11.83,Regular Air,8,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,4/21/2019
1221,4/18/2019,Not Specified,16,73.24,4.58,Regular Air,5.8,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/20/2019
1221,4/18/2019,Not Specified,11,10855.30,986.85,Regular Air,21.4,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/20/2019
832,4/18/2019,Low,7,57.20,8.17,Regular Air,6.3,Alberta,Corporate,Office Supplies,Paper,Small Box,4/22/2019
32386,4/18/2019,Critical,1,2135.89,2135.89,Regular Air,15,Alberta,Home Office,Technology,Office Machines,Medium Box,4/20/2019
1221,4/18/2019,Not Specified,1,15.71,15.71,Regular Air,6.6,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/18/2019
41474,4/19/2016,Not Specified,50,241.76,4.84,Regular Air,2.6,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,4/21/2016
44834,4/19/2016,Medium,43,11752.93,273.32,Delivery Truck,71.3,British Columbia,Small Business,Furniture,Tables,Jumbo Box,4/20/2016
41474,4/19/2016,Not Specified,35,3895.69,111.31,Delivery Truck,38.3,Ontario,Corporate,Furniture,Bookcases,Jumbo Box,4/21/2016
49511,4/19/2016,High,35,160.81,4.59,Express Air,2.7,Saskachewan,Home Office,Office Supplies,Envelopes,Small Box,4/19/2016
19367,4/19/2016,High,20,120.29,6.01,Regular Air,2.7,Saskachewan,Home Office,Office Supplies,Envelopes,Small Box,4/21/2016
44834,4/19/2016,Medium,13,266.17,20.47,Express Air,6.2,British Columbia,Small Business,Office Supplies,Paper,Small Box,4/19/2016
11846,4/19/2017,Low,49,7832.24,159.84,Regular Air,4.3,Alberta,Corporate,Technology,Computer Peripherals,Small Box,4/23/2017
11841,4/19/2017,Medium,46,570.58,12.40,Regular Air,6.2,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,4/19/2017
38944,4/19/2017,Medium,46,26364.59,573.14,Delivery Truck,27.8,Alberta,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,4/20/2017
11841,4/19/2017,Medium,44,2503.29,56.89,Regular Air,11.5,Ontario,Corporate,Office Supplies,Paper,Small Box,4/21/2017
7910,4/19/2017,Critical,41,2002.11,48.83,Regular Air,5.1,Ontario,Small Business,Furniture,Office Furnishings,Wrap Bag,4/22/2017
38944,4/19/2017,Medium,32,985.79,30.81,Regular Air,5.2,Alberta,Small Business,Office Supplies,Paper,Wrap Bag,4/21/2017
38117,4/19/2017,Low,28,514.96,18.39,Regular Air,12,Ontario,Home Office,Office Supplies,Storage & Organization,Small Box,4/24/2017
11846,4/19/2017,Low,28,756.96,27.03,Express Air,9.4,Alberta,Corporate,Office Supplies,Storage & Organization,Small Box,4/26/2017
57281,4/19/2017,High,26,600.98,23.11,Regular Air,16.2,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/19/2017
40068,4/19/2017,Low,24,7188.03,299.50,Delivery Truck,43,British Columbia,Home Office,Furniture,Tables,Jumbo Box,4/19/2017
7910,4/19/2017,Critical,22,780.64,35.48,Regular Air,5.4,Ontario,Small Business,Office Supplies,Paper,Small Box,4/19/2017
18758,4/19/2017,Not Specified,20,2163.73,108.19,Express Air,22.7,Alberta,Corporate,Furniture,Office Furnishings,Large Box,4/21/2017
57281,4/19/2017,High,19,1981.23,104.28,Delivery Truck,38.3,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,4/21/2017
38944,4/19/2017,Medium,17,2004.48,117.91,Regular Air,8.6,Alberta,Small Business,Technology,Telephones and Communication,Small Box,4/20/2017
9895,4/19/2017,Low,9,58.63,6.51,Regular Air,2.4,Alberta,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4/23/2017
40068,4/19/2017,Low,2,137.52,68.76,Regular Air,7.4,British Columbia,Home Office,Office Supplies,Storage & Organization,Small Box,4/23/2017
40068,4/19/2017,Low,1,214.41,214.41,Delivery Truck,32.1,British Columbia,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,4/21/2017
16802,4/19/2018,Medium,44,323.77,7.36,Express Air,7.4,New Brunswick,Home Office,Office Supplies,Paper,Small Box,4/20/2018
37828,4/19/2018,Low,42,220.63,5.25,Regular Air,0.5,Ontario,Corporate,Office Supplies,Labels,Small Box,4/21/2018
10308,4/19/2018,High,40,5942.82,148.57,Regular Air,9.6,Saskachewan,Small Business,Technology,Telephones and Communication,Small Box,4/21/2018
16802,4/19/2018,Medium,26,2892.69,111.26,Regular Air,37.5,New Brunswick,Home Office,Office Supplies,Storage & Organization,Large Box,4/21/2018
48354,4/19/2018,Medium,25,1484.40,59.38,Express Air,15.3,Alberta,Home Office,Office Supplies,Paper,Small Box,4/20/2018
55362,4/19/2018,High,24,72.59,3.02,Regular Air,1.1,Saskachewan,Corporate,Office Supplies,Labels,Small Box,4/21/2018
37828,4/19/2018,Low,23,524.48,22.80,Regular Air,4.3,Ontario,Corporate,Technology,Computer Peripherals,Small Box,4/24/2018
7812,4/19/2018,Low,17,509.21,29.95,Regular Air,20.8,Yukon,Corporate,Furniture,Office Furnishings,Small Box,4/26/2018
7812,4/19/2018,Low,12,3890.12,324.18,Delivery Truck,31.2,Yukon,Corporate,Furniture,Tables,Jumbo Box,4/21/2018
31271,4/19/2018,Low,4,46.32,11.58,Regular Air,10.9,Alberta,Small Business,Furniture,Office Furnishings,Large Box,4/26/2018
44225,04/02/2016,High,29,2095.40,72.26,Regular Air,11.6,Quebec,Small Business,Furniture,Office Furnishings,Medium Box,04/04/2016
22627,04/02/2017,Low,46,7279.21,158.24,Delivery Truck,70.9,Yukon,Small Business,Furniture,Bookcases,Jumbo Box,04/02/2017
22627,04/02/2017,Low,33,2070.02,62.73,Regular Air,15.5,Nova Scotia,Small Business,Furniture,Office Furnishings,Small Box,04/07/2017
12999,04/02/2017,High,31,2901.91,93.61,Regular Air,21.4,New Brunswick,Consumer,Office Supplies,Storage & Organization,Small Box,04/03/2017
5318,04/02/2017,High,29,5361.49,184.88,Express Air,4.5,British Columbia,Consumer,Technology,Telephones and Communication,Small Box,04/03/2017
5318,04/02/2017,High,8,1115.21,139.40,Regular Air,1.1,British Columbia,Consumer,Office Supplies,Appliances,Small Box,04/04/2017
22022,04/02/2017,Critical,1,1508.55,1508.55,Delivery Truck,31.8,Manitoba,Small Business,Technology,Office Machines,Jumbo Drum,04/03/2017
38370,04/02/2018,High,50,180.97,3.62,Regular Air,1.2,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,04/04/2018
45377,04/02/2018,Low,47,97.83,2.08,Regular Air,1.6,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,04/04/2018
9286,04/02/2018,Critical,26,131.78,5.07,Regular Air,0.9,Alberta,Consumer,Office Supplies,Paper,Wrap Bag,04/04/2018
9922,04/02/2018,Not Specified,26,1151.22,44.28,Regular Air,7.6,Saskachewan,Consumer,Technology,Computer Peripherals,Small Box,04/03/2018
9922,04/02/2018,Not Specified,24,6856.88,285.70,Delivery Truck,38.2,Nova Scotia,Consumer,Furniture,Tables,Jumbo Box,04/03/2018
9922,04/02/2018,Not Specified,21,1259.24,59.96,Regular Air,4.3,Saskachewan,Consumer,Technology,Telephones and Communication,Small Box,04/03/2018
35045,04/02/2019,Medium,44,604.56,13.74,Regular Air,4.8,Manitoba,Small Business,Office Supplies,Storage & Organization,Small Box,04/04/2019
40997,4/20/2016,Low,37,943.46,25.50,Regular Air,9.6,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,4/27/2016
40997,4/20/2016,Low,33,7901.07,239.43,Delivery Truck,117.9,Ontario,Small Business,Furniture,Tables,Jumbo Box,4/24/2016
28736,4/20/2016,High,26,1101.34,42.36,Regular Air,18.7,Quebec,Small Business,Office Supplies,Paper,Small Box,4/20/2016
35813,4/20/2016,Critical,21,167.25,7.96,Express Air,4.3,Manitoba,Corporate,Furniture,Office Furnishings,Wrap Bag,4/20/2016
35813,4/20/2016,Critical,21,8390.48,399.55,Express Air,21.4,Manitoba,Corporate,Office Supplies,Appliances,Small Box,4/20/2016
40997,4/20/2016,Low,12,409.05,34.09,Express Air,9.8,Ontario,Small Business,Office Supplies,Paper,Small Box,4/20/2016
56807,4/20/2016,High,1,50.33,50.33,Regular Air,4.9,Ontario,Consumer,Office Supplies,Appliances,Small Box,4/22/2016
40997,4/20/2016,Low,1,24.19,24.19,Regular Air,8,Ontario,Small Business,Office Supplies,Storage & Organization,Small Box,4/22/2016
52261,4/20/2018,Not Specified,49,10979.54,224.07,Delivery Truck,55.9,Yukon,Home Office,Furniture,Tables,Jumbo Box,4/21/2018
26503,4/20/2018,Medium,47,718.80,15.29,Regular Air,1.5,Manitoba,Small Business,Office Supplies,Envelopes,Small Box,4/22/2018
40454,4/20/2018,Not Specified,43,1330.95,30.95,Regular Air,9.6,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,4/23/2018
26503,4/20/2018,Medium,12,280.44,23.37,Regular Air,11.2,Manitoba,Small Business,Furniture,Office Furnishings,Small Box,4/21/2018
45315,4/20/2019,Medium,32,1221.83,38.18,Regular Air,8.8,British Columbia,Consumer,Office Supplies,Storage & Organization,Small Box,4/21/2019
48257,4/21/2016,Low,45,236.53,5.26,Regular Air,5.8,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/25/2016
25927,4/21/2016,Medium,43,1012.11,23.54,Regular Air,5.9,Newfoundland,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,4/23/2016
13056,4/21/2016,Not Specified,33,3624.43,109.83,Regular Air,7.7,Ontario,Small Business,Technology,Computer Peripherals,Small Box,4/23/2016
17315,4/21/2016,Low,29,170.25,5.87,Regular Air,1,Prince Edward Island,Consumer,Office Supplies,Paper,Wrap Bag,4/25/2016
9669,4/21/2016,Medium,18,312.56,17.36,Express Air,11.4,New Brunswick,Corporate,Office Supplies,Storage & Organization,Small Box,4/22/2016
25927,4/21/2016,Medium,14,452.43,32.32,Regular Air,7.1,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,4/21/2016
13088,4/21/2017,Not Specified,46,201.07,4.37,Regular Air,52.4,Ontario,Corporate,Office Supplies,Appliances,Large Box,4/23/2017
27687,4/21/2017,Medium,38,268.89,7.08,Regular Air,6.5,Saskachewan,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/23/2017
45412,4/21/2017,Medium,20,627.68,31.38,Regular Air,1.2,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,4/22/2017
35142,4/21/2017,Low,11,247.46,22.50,Regular Air,7.1,Ontario,Corporate,Furniture,Office Furnishings,Small Pack,4/23/2017
43013,4/21/2018,Low,50,2608.31,52.17,Regular Air,23.8,Alberta,Home Office,Furniture,Office Furnishings,Large Box,4/25/2018
39268,4/21/2018,Not Specified,45,167.94,3.73,Regular Air,1,Ontario,Corporate,Office Supplies,Rubber Bands,Wrap Bag,4/24/2018
39268,4/21/2018,Not Specified,44,346.89,7.88,Express Air,6.5,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/23/2018
33287,4/21/2018,Critical,44,12737.87,289.50,Delivery Truck,30,British Columbia,Small Business,Technology,Office Machines,Jumbo Drum,4/24/2018
43013,4/21/2018,Low,43,1539.01,35.79,Regular Air,8.8,British Columbia,Home Office,Office Supplies,Storage & Organization,Small Box,4/26/2018
25863,4/21/2018,Not Specified,18,364.54,20.25,Express Air,5.1,Ontario,Corporate,Technology,Telephones and Communication,Medium Box,4/23/2018
24486,4/21/2018,Medium,14,28.95,2.07,Regular Air,0.7,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,4/22/2018
24486,4/21/2018,Medium,3,30.08,10.03,Regular Air,3,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,4/22/2018
5986,4/21/2019,High,48,5945.11,123.86,Regular Air,4.3,Ontario,Small Business,Office Supplies,Appliances,Small Box,4/21/2019
5986,4/21/2019,High,41,219.61,5.36,Regular Air,5.3,Ontario,Small Business,Technology,Computer Peripherals,Small Pack,4/22/2019
8390,4/21/2019,Medium,24,765.48,31.90,Regular Air,4.3,British Columbia,Home Office,Technology,Computer Peripherals,Small Box,4/21/2019
5986,4/21/2019,High,20,1093.06,54.65,Delivery Truck,15.2,Ontario,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,4/22/2019
5095,4/21/2019,High,7,841.74,120.25,Regular Air,9.4,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,4/22/2019
9665,4/22/2016,Low,50,2513.07,50.26,Regular Air,5.5,Ontario,Home Office,Office Supplies,Appliances,Medium Box,4/22/2016
9665,4/22/2016,Low,49,10250.19,209.19,Delivery Truck,117.9,Ontario,Home Office,Furniture,Tables,Jumbo Box,4/24/2016
9665,4/22/2016,Low,19,2843.12,149.64,Delivery Truck,38.6,Ontario,Home Office,Furniture,Bookcases,Jumbo Box,4/24/2016
50625,4/22/2016,Medium,10,31.16,3.12,Regular Air,0.5,Alberta,Consumer,Office Supplies,Labels,Small Box,4/23/2016
44517,4/22/2016,Medium,5,34.78,6.96,Regular Air,6,British Columbia,Consumer,Office Supplies,Paper,Small Box,4/23/2016
3808,4/22/2016,Critical,2,6.56,3.28,Regular Air,0.5,New Brunswick,Corporate,Office Supplies,Labels,Small Box,4/22/2016
13347,4/22/2017,Not Specified,24,112.23,4.68,Express Air,1.6,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,4/23/2017
